theta_z_deg,phi_deg,next_theta_z_deg,ratio,stable
16.00000000,29.00000000,36.66575853,2.29160991,0.00000000
17.00000000,29.00000000,36.16578058,2.12739886,0.00000000
18.00000000,29.00000000,35.63827746,1.97990430,0.00000000
19.00000000,29.00000000,35.08122296,1.84638016,0.00000000
20.00000000,29.00000000,34.49240097,1.72462005,0.00000000
21.00000000,29.00000000,33.86938557,1.61282788,0.00000000
22.00000000,29.00000000,33.20951893,1.50952359,0.00000000
23.00000000,29.00000000,32.50988716,1.41347335,0.00000000
24.00000000,29.00000000,31.76729375,1.32363724,0.00000000
25.00000000,29.00000000,30.97823076,1.23912923,0.00000000
26.00000000,29.00000000,30.13884775,1.15918645,0.00000000
27.00000000,29.00000000,29.24491860,1.08314513,0.00000000
28.00000000,29.00000000,28.29180679,1.01042167,0.00000000
29.00000000,29.00000000,27.27442968,0.94049758,1.00000000
30.00000000,29.00000000,26.18722312,0.87290744,1.00000000
31.00000000,29.00000000,25.02410808,0.80722929,1.00000000
32.00000000,29.00000000,23.77846174,0.74307693,1.00000000
33.00000000,29.00000000,22.44309703,0.68009385,1.00000000
34.00000000,29.00000000,21.01025538,0.61794869,1.00000000
35.00000000,29.00000000,19.47161990,0.55633200,1.00000000
36.00000000,29.00000000,17.81835812,0.49495439,1.00000000
37.00000000,29.00000000,16.04120623,0.43354611,1.00000000
38.00000000,29.00000000,14.13060995,0.37185816,1.00000000
39.00000000,29.00000000,12.07693964,0.30966512,1.00000000
40.00000000,29.00000000,9.87080024,0.24677001,1.00000000
0.00000000,30.00000000,42.40455664,inf,0.00000000
1.00000000,30.00000000,42.20384250,42.20384250,0.00000000
2.00000000,30.00000000,41.99356587,20.99678294,0.00000000
3.00000000,30.00000000,41.77321623,13.92440541,0.00000000
4.00000000,30.00000000,41.54224548,10.38556137,0.00000000
5.00000000,30.00000000,41.30006432,8.26001286,0.00000000
6.00000000,30.00000000,41.04603816,6.84100636,0.00000000
7.00000000,30.00000000,40.77948269,5.82564038,0.00000000
8.00000000,30.00000000,40.49965905,5.06245738,0.00000000
9.00000000,30.00000000,40.20576838,4.46730760,0.00000000
10.00000000,30.00000000,39.89694587,3.98969459,0.00000000
11.00000000,30.00000000,39.57225412,3.59747765,0.00000000
12.00000000,30.00000000,39.23067584,3.26922299,0.00000000
13.00000000,30.00000000,38.87110558,2.99008504,0.00000000
14.00000000,30.00000000,38.49234071,2.74945291,0.00000000
15.00000000,30.00000000,38.09307119,2.53953808,0.00000000
16.00000000,30.00000000,37.67186826,2.35449177,0.00000000
17.00000000,30.00000000,37.22717173,2.18983363,0.00000000
18.00000000,30.00000000,36.75727590,2.04207088,0.00000000
19.00000000,30.00000000,36.26031367,1.90843756,0.00000000
20.00000000,30.00000000,35.73423886,1.78671194,0.00000000
21.00000000,30.00000000,35.17680649,1.67508602,0.00000000
22.00000000,30.00000000,34.58555073,1.57207049,0.00000000
23.00000000,30.00000000,33.95776031,1.47642436,0.00000000
24.00000000,30.00000000,33.29045127,1.38710214,0.00000000
25.00000000,30.00000000,32.58033668,1.30321347,0.00000000
26.00000000,30.00000000,31.82379331,1.22399205,0.00000000
27.00000000,30.00000000,31.01682507,1.14877130,0.00000000
28.00000000,30.00000000,30.15502327,1.07696512,0.00000000
29.00000000,30.00000000,29.23352396,1.00805255,0.00000000
30.00000000,30.00000000,28.24696281,0.94156543,1.00000000
31.00000000,30.00000000,27.18942847,0.87707834,1.00000000
32.00000000,30.00000000,26.05441606,0.81420050,1.00000000
33.00000000,30.00000000,24.83478310,0.75256918,1.00000000
34.00000000,30.00000000,23.52271169,0.69184446,1.00000000
35.00000000,30.00000000,22.10968211,0.63170520,1.00000000
36.00000000,30.00000000,20.58646568,0.57184627,1.00000000
37.00000000,30.00000000,18.94314695,0.51197694,1.00000000
38.00000000,30.00000000,17.16918971,0.45182078,1.00000000
39.00000000,30.00000000,15.25356479,0.39111705,1.00000000
40.00000000,30.00000000,13.18496289,0.32962407,1.00000000
0.00000000,31.00000000,42.69380209,inf,0.00000000
1.00000000,31.00000000,42.52449593,42.52449593,0.00000000
2.00000000,31.00000000,42.34643617,21.17321808,0.00000000
3.00000000,31.00000000,42.15915800,14.05305267,0.00000000
4.00000000,31.00000000,41.96216288,10.49054072,0.00000000
5.00000000,31.00000000,41.75491511,8.35098302,0.00000000
6.00000000,31.00000000,41.53683805,6.92280634,0.00000000
7.00000000,31.00000000,41.30731005,5.90104429,0.00000000
8.00000000,31.00000000,41.06565991,5.13320749,0.00000000
9.00000000,31.00000000,40.81116186,4.53457354,0.00000000
10.00000000,31.00000000,40.54303007,4.05430301,0.00000000
11.00000000,31.00000000,40.26041244,3.66003749,0.00000000
12.00000000,31.00000000,39.96238383,3.33019865,0.00000000
13.00000000,31.00000000,39.64793837,3.04984141,0.00000000
14.00000000,31.00000000,39.31598101,2.80828436,0.00000000
15.00000000,31.00000000,38.96531795,2.59768786,0.00000000
16.00000000,31.00000000,38.59464602,2.41216538,0.00000000
17.00000000,31.00000000,38.20254070,2.24720828,0.00000000
18.00000000,31.00000000,37.78744275,2.09930237,0.00000000
19.00000000,31.00000000,37.34764307,1.96566542,0.00000000
20.00000000,31.00000000,36.88126580,1.84406329,0.00000000
21.00000000,31.00000000,36.38624927,1.73267854,0.00000000
22.00000000,31.00000000,35.86032452,1.63001475,0.00000000
23.00000000,31.00000000,35.30099120,1.53482570,0.00000000
24.00000000,31.00000000,34.70549050,1.44606210,0.00000000
25.00000000,31.00000000,34.07077470,1.36283099,0.00000000
26.00000000,31.00000000,33.39347315,1.28436435,0.00000000
27.00000000,31.00000000,32.66985426,1.20999460,0.00000000
28.00000000,31.00000000,31.89578325,1.13913512,0.00000000
29.00000000,31.00000000,31.06667545,1.07126467,0.00000000
30.00000000,31.00000000,30.17744523,1.00591484,0.00000000
31.00000000,31.00000000,29.22245070,0.94265970,1.00000000
32.00000000,31.00000000,28.19543474,0.88110734,1.00000000
33.00000000,31.00000000,27.08946390,0.82089285,1.00000000
34.00000000,31.00000000,25.89686703,0.76167256,1.00000000
35.00000000,31.00000000,24.60917739,0.70311935,1.00000000
36.00000000,31.00000000,23.21708346,0.64491899,1.00000000
37.00000000,31.00000000,21.71039663,0.58676748,1.00000000
38.00000000,31.00000000,20.07804714,0.52836966,1.00000000
39.00000000,31.00000000,18.30812459,0.46943909,1.00000000
40.00000000,31.00000000,16.38798492,0.40969962,1.00000000
0.00000000,32.00000000,42.93116445,inf,0.00000000
1.00000000,32.00000000,42.79206030,42.79206030,0.00000000
2.00000000,32.00000000,42.64495704,21.32247852,0.00000000
3.00000000,32.00000000,42.48943192,14.16314397,0.00000000
4.00000000,32.00000000,42.32503215,10.58125804,0.00000000
5.00000000,32.00000000,42.15127165,8.43025433,0.00000000
6.00000000,32.00000000,41.96762765,6.99460461,0.00000000
7.00000000,32.00000000,41.77353684,5.96764812,0.00000000
8.00000000,32.00000000,41.56839123,5.19604890,0.00000000
9.00000000,32.00000000,41.35153351,4.59461483,0.00000000
10.00000000,32.00000000,41.12225200,4.11222520,0.00000000
11.00000000,32.00000000,40.87977494,3.71634318,0.00000000
12.00000000,32.00000000,40.62326419,3.38527202,0.00000000
13.00000000,32.00000000,40.35180822,3.10398525,0.00000000
14.00000000,32.00000000,40.06441422,2.86174387,0.00000000
15.00000000,32.00000000,39.75999930,2.65066662,0.00000000
16.00000000,32.00000000,39.43738057,2.46483629,0.00000000
17.00000000,32.00000000,39.09526407,2.29972142,0.00000000
18.00000000,32.00000000,38.73223217,2.15179068,0.00000000
19.00000000,32.00000000,38.34672952,2.01824892,0.00000000
20.00000000,32.00000000,37.93704702,1.89685235,0.00000000
21.00000000,32.00000000,37.50130386,1.78577637,0.00000000
22.00000000,32.00000000,37.03742705,1.68351941,0.00000000
23.00000000,32.00000000,36.54312837,1.58883167,0.00000000
24.00000000,32.00000000,36.01587816,1.50066159,0.00000000
25.00000000,32.00000000,35.45287575,1.41811503,0.00000000
26.00000000,32.00000000,34.85101582,1.34042369,0.00000000
27.00000000,32.00000000,34.20685059,1.26692039,0.00000000
28.00000000,32.00000000,33.51654693,1.19701953,0.00000000
29.00000000,32.00000000,32.77583825,1.13020132,0.00000000
30.00000000,32.00000000,31.97997058,1.06599902,0.00000000
31.00000000,32.00000000,31.12364248,1.00398847,0.00000000
32.00000000,32.00000000,30.20093878,0.94377934,1.00000000
33.00000000,32.00000000,29.20525831,0.88500783,1.00000000
34.00000000,32.00000000,28.12923655,0.82733049,1.00000000
35.00000000,32.00000000,26.96466482,0.77041899,1.00000000
36.00000000,32.00000000,25.70240932,0.71395581,1.00000000
37.00000000,32.00000000,24.33233515,0.65763068,1.00000000
38.00000000,32.00000000,22.84324354,0.60113799,1.00000000
39.00000000,32.00000000,21.22283471,0.54417525,1.00000000
40.00000000,32.00000000,19.45771464,0.48644287,1.00000000
0.00000000,33.00000000,43.11818560,inf,0.00000000
1.00000000,33.00000000,43.00815874,43.00815874,0.00000000
2.00000000,33.00000000,42.89083647,21.44541823,0.00000000
3.00000000,33.00000000,42.76583442,14.25527814,0.00000000
4.00000000,33.00000000,42.63274169,10.65818542,0.00000000
5.00000000,33.00000000,42.49111783,8.49822357,0.00000000
6.00000000,33.00000000,42.34048969,7.05674828,0.00000000
7.00000000,33.00000000,42.18034791,6.02576399,0.00000000
8.00000000,33.00000000,42.01014309,5.25126789,0.00000000
9.00000000,33.00000000,41.82928153,4.64769795,0.00000000
10.00000000,33.00000000,41.63712060,4.16371206,0.00000000
11.00000000,33.00000000,41.43296351,3.76663305,0.00000000
12.00000000,33.00000000,41.21605358,3.43467113,0.00000000
13.00000000,33.00000000,40.98556775,3.15273598,0.00000000
14.00000000,33.00000000,40.74060938,2.91004353,0.00000000
15.00000000,33.00000000,40.48020017,2.69868001,0.00000000
16.00000000,33.00000000,40.20327107,2.51270444,0.00000000
17.00000000,33.00000000,39.90865204,2.34756777,0.00000000
18.00000000,33.00000000,39.59506045,2.19972558,0.00000000
19.00000000,33.00000000,39.26108807,2.06637306,0.00000000
20.00000000,33.00000000,38.90518622,1.94525931,0.00000000
21.00000000,33.00000000,38.52564899,1.83455471,0.00000000
22.00000000,33.00000000,38.12059417,1.73275428,0.00000000
23.00000000,33.00000000,37.68794151,1.63860615,0.00000000
24.00000000,33.00000000,37.22538798,1.55105783,0.00000000
25.00000000,33.00000000,36.73037962,1.46921518,0.00000000
26.00000000,33.00000000,36.20007934,1.39231074,0.00000000
27.00000000,33.00000000,35.63133023,1.31967890,0.00000000
28.00000000,33.00000000,35.02061371,1.25073620,0.00000000
29.00000000,33.00000000,34.36400183,1.18496558,0.00000000
30.00000000,33.00000000,33.65710305,1.12190344,0.00000000
31.00000000,33.00000000,32.89500065,1.06112905,0.00000000
32.00000000,33.00000000,32.07218324,1.00225573,0.00000000
33.00000000,33.00000000,31.18246681,0.94492324,1.00000000
34.00000000,33.00000000,30.21890791,0.88879141,1.00000000
35.00000000,33.00000000,29.17370852,0.83353453,1.00000000
36.00000000,33.00000000,28.03811346,0.77883649,1.00000000
37.00000000,33.00000000,26.80230321,0.72438657,1.00000000
38.00000000,33.00000000,25.45528662,0.66987596,1.00000000
39.00000000,33.00000000,23.98480181,0.61499492,1.00000000
40.00000000,33.00000000,22.37723820,0.55943095,1.00000000
0.00000000,34.00000000,43.25626707,inf,0.00000000
1.00000000,34.00000000,43.17426947,43.17426947,0.00000000
2.00000000,34.00000000,43.08563328,21.54281664,0.00000000
3.00000000,34.00000000,42.99000883,14.33000294,0.00000000
4.00000000,34.00000000,42.88702324,10.72175581,0.00000000
5.00000000,34.00000000,42.77627769,8.55525554,0.00000000
6.00000000,34.00000000,42.65734445,7.10955741,0.00000000
7.00000000,34.00000000,42.52976366,6.07568052,0.00000000
8.00000000,34.00000000,42.39303982,5.29912998,0.00000000
9.00000000,34.00000000,42.24663793,4.69407088,0.00000000
10.00000000,34.00000000,42.08997918,4.20899792,0.00000000
11.00000000,34.00000000,41.92243628,3.81113057,0.00000000
12.00000000,34.00000000,41.74332812,3.47861068,0.00000000
13.00000000,34.00000000,41.55191397,3.19630107,0.00000000
14.00000000,34.00000000,41.34738685,2.95338478,0.00000000
15.00000000,34.00000000,41.12886621,2.74192441,0.00000000
16.00000000,34.00000000,40.89538962,2.55596185,0.00000000
17.00000000,34.00000000,40.64590339,2.39093549,0.00000000
18.00000000,34.00000000,40.37925207,2.24329178,0.00000000
19.00000000,34.00000000,40.09416644,2.11021929,0.00000000
20.00000000,34.00000000,39.78924991,1.98946250,0.00000000
21.00000000,34.00000000,39.46296315,1.87918872,0.00000000
22.00000000,34.00000000,39.11360638,1.77789120,0.00000000
23.00000000,34.00000000,38.73929937,1.68431736,0.00000000
24.00000000,34.00000000,38.33795839,1.59741493,0.00000000
25.00000000,34.00000000,37.90726989,1.51629080,0.00000000
26.00000000,34.00000000,37.44466033,1.44017924,0.00000000
27.00000000,34.00000000,36.94726148,1.36841709,0.00000000
28.00000000,34.00000000,36.41187054,1.30042395,0.00000000
29.00000000,34.00000000,35.83490433,1.23568636,0.00000000
30.00000000,34.00000000,35.21234660,1.17374489,0.00000000
31.00000000,34.00000000,34.53968746,1.11418347,0.00000000
32.00000000,34.00000000,33.81185392,1.05662044,0.00000000
33.00000000,34.00000000,33.02313048,1.00070092,0.00000000
34.00000000,34.00000000,32.16706858,0.94609025,1.00000000
35.00000000,34.00000000,31.23638424,0.89246812,1.00000000
36.00000000,34.00000000,30.22284337,0.83952343,1.00000000
37.00000000,34.00000000,29.11713502,0.78694960,1.00000000
38.00000000,34.00000000,27.90873437,0.73444038,1.00000000
39.00000000,34.00000000,26.58575945,0.68168614,1.00000000
40.00000000,34.00000000,25.13482897,0.62837072,1.00000000
0.00000000,35.00000000,43.34667652,inf,0.00000000
1.00000000,35.00000000,43.29173182,43.29173182,0.00000000
2.00000000,35.00000000,43.23076256,21.61538128,0.00000000
3.00000000,35.00000000,43.16345011,14.38781670,0.00000000
4.00000000,35.00000000,43.08945582,10.77236395,0.00000000
5.00000000,35.00000000,43.00841850,8.60168370,0.00000000
6.00000000,35.00000000,42.91995167,7.15332528,0.00000000
7.00000000,35.00000000,42.82364061,6.11766294,0.00000000
8.00000000,35.00000000,42.71903908,5.33987988,0.00000000
9.00000000,35.00000000,42.60566583,4.73396287,0.00000000
10.00000000,35.00000000,42.48300070,4.24830007,0.00000000
11.00000000,35.00000000,42.35048031,3.85004366,0.00000000
12.00000000,35.00000000,42.20749326,3.51729111,0.00000000
13.00000000,35.00000000,42.05337485,3.23487499,0.00000000
14.00000000,35.00000000,41.88740108,2.99195722,0.00000000
15.00000000,35.00000000,41.70878200,2.78058547,0.00000000
16.00000000,35.00000000,41.51665421,2.59479089,0.00000000
17.00000000,35.00000000,41.31007234,2.43000426,0.00000000
18.00000000,35.00000000,41.08799952,2.28266664,0.00000000
19.00000000,35.00000000,40.84929651,2.14996297,0.00000000
20.00000000,35.00000000,40.59270934,2.02963547,0.00000000
21.00000000,35.00000000,40.31685524,1.91985025,0.00000000
22.00000000,35.00000000,40.02020661,1.81910030,0.00000000
23.00000000,35.00000000,39.70107264,1.72613359,0.00000000
24.00000000,35.00000000,39.35757822,1.63989909,0.00000000
25.00000000,35.00000000,38.98763970,1.55950559,0.00000000
26.00000000,35.00000000,38.58893706,1.48418989,0.00000000
27.00000000,35.00000000,38.15888168,1.41329191,0.00000000
28.00000000,35.00000000,37.69457916,1.34623497,0.00000000
29.00000000,35.00000000,37.19278631,1.28250987,0.00000000
30.00000000,35.00000000,36.64986128,1.22166204,0.00000000
31.00000000,35.00000000,36.06170576,1.16328083,0.00000000
32.00000000,35.00000000,35.42369794,1.10699056,0.00000000
33.00000000,35.00000000,34.73061485,1.05244287,0.00000000
34.00000000,35.00000000,33.97654242,0.99931007,1.00000000
35.00000000,35.00000000,33.15477172,0.94727919,1.00000000
36.00000000,35.00000000,32.25767973,0.89604666,1.00000000
37.00000000,35.00000000,31.27659337,0.84531333,1.00000000
38.00000000,35.00000000,30.20163593,0.79477989,1.00000000
39.00000000,35.00000000,29.02155660,0.74414248,1.00000000
40.00000000,35.00000000,27.72354566,0.69308864,1.00000000
0.00000000,36.00000000,43.39055502,inf,0.00000000
1.00000000,36.00000000,43.36175312,43.36175312,0.00000000
2.00000000,36.00000000,43.32750209,21.66375104,0.00000000
3.00000000,36.00000000,43.28751073,14.42917024,0.00000000
4.00000000,36.00000000,43.24147090,10.81036773,0.00000000
5.00000000,36.00000000,43.18905517,8.63781103,0.00000000
6.00000000,36.00000000,43.12991422,7.18831904,0.00000000
7.00000000,36.00000000,43.06367411,6.15195344,0.00000000
8.00000000,36.00000000,42.98993336,5.37374167,0.00000000
9.00000000,36.00000000,42.90825963,4.76758440,0.00000000
10.00000000,36.00000000,42.81818628,4.28181863,0.00000000
11.00000000,36.00000000,42.71920836,3.88356440,0.00000000
12.00000000,36.00000000,42.61077835,3.55089820,0.00000000
13.00000000,36.00000000,42.49230132,3.26863856,0.00000000
14.00000000,36.00000000,42.36312955,3.02593783,0.00000000
15.00000000,36.00000000,42.22255652,2.81483710,0.00000000
16.00000000,36.00000000,42.06981013,2.62936313,0.00000000
17.00000000,36.00000000,41.90404506,2.46494383,0.00000000
18.00000000,36.00000000,41.72433417,2.31801857,0.00000000
19.00000000,36.00000000,41.52965869,2.18577151,0.00000000
20.00000000,36.00000000,41.31889706,2.06594485,0.00000000
21.00000000,36.00000000,41.09081228,1.95670535,0.00000000
22.00000000,36.00000000,40.84403738,1.85654715,0.00000000
23.00000000,36.00000000,40.57705877,1.76421995,0.00000000
24.00000000,36.00000000,40.28819715,1.67867488,0.00000000
25.00000000,36.00000000,39.97558550,1.59902342,0.00000000
26.00000000,36.00000000,39.63714364,1.52450552,0.00000000
27.00000000,36.00000000,39.27054880,1.45446477,0.00000000
28.00000000,36.00000000,38.87320154,1.38832863,0.00000000
29.00000000,36.00000000,38.44218604,1.32559262,0.00000000
30.00000000,36.00000000,37.97422390,1.26580746,0.00000000
31.00000000,36.00000000,37.46562022,1.20856839,0.00000000
32.00000000,36.00000000,36.91220062,1.15350627,0.00000000
33.00000000,36.00000000,36.30923750,1.10027992,0.00000000
34.00000000,36.00000000,35.65136385,1.04856953,0.00000000
35.00000000,36.00000000,34.93247234,0.99807064,1.00000000
36.00000000,36.00000000,34.14559745,0.94848882,1.00000000
37.00000000,36.00000000,33.28277820,0.89953455,1.00000000
38.00000000,36.00000000,32.33489897,0.85091839,1.00000000
39.00000000,36.00000000,31.29150636,0.80234632,1.00000000
40.00000000,36.00000000,30.14060110,0.75351503,1.00000000
0.00000000,37.00000000,43.38892471,inf,0.00000000
1.00000000,37.00000000,43.38541601,43.38541601,0.00000000
2.00000000,37.00000000,43.37699930,21.68849965,0.00000000
3.00000000,37.00000000,43.36340728,14.45446909,0.00000000
