theta_LD_deg,speed_m_s,delta_psi_deg,theta_TO_deg,v_TO_m_s
22,1.55,3.49315715,24.2293633,1.41484834
22,1.6,3.69052943,24.207594,1.4617228
22,1.65,3.89145613,24.185894,1.50867269
22,1.7,4.09584257,24.1642869,1.55569643
22,1.75,4.30360131,24.1427935,1.60279241
22,1.8,4.5146518,24.1214329,1.64995897
22,1.85,4.72892006,24.1002222,1.69719444
22,1.9,4.94633828,24.0791767,1.74449715
22,1.95,5.16684456,24.0583098,1.79186539
22,2,5.39038255,24.0376334,1.83929751
22,2.05,5.61690114,24.0171582,1.88679181
22,2.1,5.84635416,23.9968932,1.93434666
22,2.15,6.07870009,23.9768464,1.9819604
22,2.2,6.3139018,23.9570244,2.02963144
22,2.25,6.55192626,23.937433,2.07735818
22,2.3,6.79274433,23.9180769,2.12513907
22,2.35,7.03633051,23.89896,2.17297257
22,2.4,7.28266271,23.8800853,2.2208572
22,2.45,7.53172206,23.8614551,2.26879149
22,2.5,7.78349274,23.8430711,2.31677402
22,2.55,8.03796176,23.8249344,2.3648034
22,2.6,8.29511882,23.8070455,2.41287827
22,2.65,8.55495614,23.7894043,2.46099733
22,2.7,8.81746835,23.7720106,2.50915929
22,2.75,9.08265231,23.7548635,2.55736289
22,2.8,9.35050701,23.7379618,2.60560695
22,2.85,9.62103347,23.7213042,2.65389028
22,2.9,9.89423458,23.7048888,2.70221174
22,2.95,10.1701151,23.6887138,2.75057023
22,3,10.4486814,23.6727768,2.79896469
22,3.05,10.7299417,23.6570755,2.84739407
22,3.1,11.0139054,23.6416074,2.89585738
22,3.15,11.3005839,23.6263697,2.94435363
22,3.2,11.5899895,23.6113597,2.99288189
22,3.25,11.8821363,23.5965744,3.04144125
22,3.3,12.1770394,23.5820109,3.09003082
22,3.35,12.4747152,23.567666,3.13864976
22,3.4,12.7751816,23.5535367,3.18729722
22,3.45,13.0784572,23.5396197,3.23597243
22,3.5,13.3845621,23.5259118,3.2846746
22.5,1,1.62125059,25.007864,0.905239706
22.5,1.05,1.77376391,24.9873779,0.951230862
22.5,1.1,1.93153088,24.9665231,0.99730655
22.5,1.15,2.09435971,24.9453533,1.0434668
22.5,1.2,2.26206714,24.9239195,1.08971139
22.5,1.25,2.43447876,24.9022698,1.13603987
22.5,1.3,2.61142918,24.8804495,1.18245158
22.5,1.35,2.79276212,24.8585007,1.2289457
22.5,1.4,2.97833036,24.836463,1.27552122
22.5,1.45,3.16799567,24.8143728,1.32217703
22.5,1.5,3.3616286,24.7922639,1.36891188
22.5,1.55,3.55910827,24.7701674,1.41572442
22.5,1.6,3.76032209,24.7481119,1.46261321
22.5,1.65,3.9651655,24.7261233,1.50957677
22.5,1.7,4.17354159,24.7042253,1.55661354
22.5,1.75,4.38536082,24.6824394,1.60372194
22.5,1.8,4.60054064,24.660785,1.65090032
22.5,1.85,4.81900518,24.6392795,1.69814707
22.5,1.9,5.04068488,24.6179383,1.74546051
22.5,1.95,5.26551618,24.5967755,1.79283899
22.5,2,5.49344115,24.5758032,1.84028085
22.5,2.05,5.72440724,24.5550321,1.88778445
22.5,2.1,5.9583669,24.5344717,1.93534815
22.5,2.15,6.19527735,24.5141301,1.98297034
22.5,2.2,6.43510027,24.4940143,2.03064943
22.5,2.25,6.67780152,24.4741301,2.07838385
22.5,2.3,6.92335095,24.4544825,2.12617205
22.5,2.35,7.17172209,24.4350755,2.17401254
22.5,2.4,7.422892,24.4159123,2.22190383
22.5,2.45,7.67684099,24.3969954,2.26984448
22.5,2.5,7.9335525,24.3783265,2.31783309
22.5,2.55,8.19301284,24.3599068,2.36586827
22.5,2.6,8.45521111,24.341737,2.41394868
22.5,2.65,8.72013895,24.3238172,2.46207303
22.5,2.7,8.98779046,24.3061471,2.51024004
22.5,2.75,9.25816204,24.2887259,2.55844848
22.5,2.8,9.53125226,24.2715526,2.60669715
22.5,2.85,9.80706174,24.2546258,2.6549849
22.5,2.9,10.0855931,24.2379437,2.70331058
22.5,2.95,10.3668506,24.2215045,2.75167312
22.5,3,10.6508407,24.205306,2.80007145
22.5,3.05,10.937571,24.1893458,2.84850454
22.5,3.1,11.227051,24.1736215,2.89697139
22.5,3.15,11.5192917,24.1581303,2.94547104
22.5,3.2,11.8143055,24.1428694,2.99400256
22.5,3.25,12.1121062,24.1278359,3.04256504
22.5,3.3,12.4127089,24.1130269,3.0911576
22.5,3.35,12.71613,24.0984393,3.1397794
22.5,3.4,13.0223872,24.0840699,3.18842962
22.5,3.45,13.3314993,24.0699156,3.23710747
22.5,3.5,13.6434862,24.0559731,3.28581217
23,1,1.65021232,25.5507342,0.905916843
23,1.05,1.80552321,25.5300333,0.951932178
23,1.1,1.96619396,25.508956,0.998031046
23,1.15,2.13202949,25.4875565,1.0442135
23,1.2,2.30284335,25.4658863,1.09047934
23,1.25,2.47845795,25.443994,1.13682814
23,1.3,2.65870485,25.4219253,1.18325928
23,1.35,2.84342478,25.3997228,1.22977195
23,1.4,3.03246764,25.3774265,1.2763652
23,1.45,3.22569241,25.3550734,1.32303792
23,1.5,3.42296698,25.3326976,1.3697889
23,1.55,3.62416788,25.3103307,1.41661682
23,1.6,3.82918009,25.2880016,1.46352028
23,1.65,4.03789669,25.2657367,1.51049783
23,1.7,4.25021857,25.2435602,1.55754793
23,1.75,4.46605407,25.2214938,1.60466903
23,1.8,4.68531865,25.1995573,1.65185953
23,1.85,4.90793454,25.1777684,1.69911781
23,1.9,5.13383041,25.156143,1.74644225
23,1.95,5.36294101,25.1346953,1.79383121
23,2,5.59520687,25.1134378,1.84128307
23,2.05,5.83057394,25.0923815,1.88879619
23,2.1,6.0689933,25.071536,1.93636897
23,2.15,6.31042086,25.0509098,1.98399982
23,2.2,6.55481711,25.0305099,2.03168716
23,2.25,6.80214679,25.0103426,2.07942945
23,2.3,7.0523787,24.9904128,2.12722517
23,2.35,7.3054854,24.9707249,2.17507282
23,2.4,7.56144305,24.9512821,2.22297095
23,2.45,7.82023114,24.932087,2.27091814
23,2.5,8.08183232,24.9131417,2.31891297
23,2.55,8.34623223,24.8944474,2.3669541
23,2.6,8.61341928,24.8760047,2.4150402
23,2.65,8.88338455,24.8578141,2.46316998
23,2.7,9.15612159,24.8398752,2.51134218
23,2.75,9.43162629,24.8221874,2.55955559
23,2.8,9.70989678,24.8047497,2.60780901
23,2.85,9.99093329,24.7875607,2.6561013
23,2.9,10.274738,24.7706188,2.70443133
23,2.95,10.5613151,24.7539222,2.75279802
23,3,10.8506703,24.7374687,2.80120033
23,3.05,11.1428114,24.721256,2.84963722
23,3.1,11.4377475,24.7052816,2.89810772
23,3.15,11.7354893,24.6895429,2.94661087
23,3.2,12.0360492,24.674037,2.99514574
23,3.25,12.3394408,24.6587611,3.04371143
23,3.3,12.6456791,24.6437122,3.09230707
23,3.35,12.9547804,24.6288873,3.14093183
23,3.4,13.2667624,24.6142832,3.18958488
23,3.45,13.5816437,24.5998967,3.23826544
23,3.5,13.8994445,24.5857246,3.28697275
23.5,1,1.67872038,26.092804,0.906605623
23.5,1.05,1.83679028,26.0719016,0.952645609
23.5,1.1,2.00032549,26.0506154,0.998768117
23.5,1.15,2.16912774,26.0289999,1.04497322
23.5,1.2,2.34300742,26.0071071,1.09126074
23.5,1.25,2.52178385,25.9849858,1.13763029
23.5,1.3,2.70528558,25.9626823,1.18408126
23.5,1.35,2.89335037,25.9402396,1.23061288
23.5,1.4,3.08582529,25.9176982,1.27722423
23.5,1.45,3.28256656,25.8950953,1.32391422
23.5,1.5,3.48343939,25.8724658,1.37068168
23.5,1.55,3.68831779,25.8498414,1.41752533
23.5,1.6,3.89708429,25.8272515,1.4644438
23.5,1.65,4.10962963,25.8047229,1.51143564
23.5,1.7,4.32585249,25.7822802,1.55849938
23.5,1.75,4.54565909,25.7599454,1.60563348
23.5,1.8,4.76896289,25.7377388,1.65283637
23.5,1.85,4.99568423,25.7156782,1.70010647
23.5,1.9,5.22575,25.6937801,1.74744216
23.5,1.95,5.45909326,25.6720587,1.79484186
23.5,2,5.69565294,25.6505269,1.84230395
23.5,2.05,5.9353735,25.6291961,1.88982682
23.5,2.1,6.17820463,25.608076,1.93740891
23.5,2.15,6.42410094,25.5871753,1.98504863
23.5,2.2,6.67302168,25.5665014,2.03274443
23.5,2.25,6.92493045,25.5460606,2.08049479
23.5,2.3,7.17979498,25.5258582,2.12829821
23.5,2.35,7.43758685,25.5058986,2.17615321
23.5,2.4,7.6982813,25.4861852,2.22405836
23.5,2.45,7.96185695,25.466721,2.27201224
23.5,2.5,8.22829569,25.4475078,2.32001347
23.5,2.55,8.4975824,25.4285471,2.36806071
23.5,2.6,8.76970484,25.4098399,2.41615265
23.5,2.65,9.04465345,25.3913864,2.464288
23.5,2.7,9.32242123,25.3731865,2.51246554
23.5,2.75,9.60300356,25.3552396,2.56068404
23.5,2.8,9.88639808,25.3375448,2.60894234
23.5,2.85,10.1726046,25.3201009,2.65723929
23.5,2.9,10.4616249,25.3029062,2.70557378
23.5,2.95,10.7534628,25.285959,2.75394475
23.5,3,11.0481238,25.2692571,2.80235114
23.5,3.05,11.3456153,25.2527983,2.85079195
23.5,3.1,11.6459461,25.2365802,2.89926621
23.5,3.15,11.949127,25.2206,2.94777295
23.5,3.2,12.2551698,25.2048552,2.99631126
23.5,3.25,12.5640882,25.1893427,3.04488025
23.5,3.3,12.8758971,25.1740596,3.09347906
23.5,3.35,13.1906125,25.1590029,3.14210686
23.5,3.4,13.5082521,25.1441695,3.19076283
23.5,3.45,13.8288345,25.1295561,3.23944618
23.5,3.5,14.1523797,25.1151595,3.28815618
24,1,1.70676624,26.6340608,0.907305843
24,1.05,1.86755579,26.6129706,0.95337095
24,1.1,2.03391534,26.5914891,0.999517555
24,1.15,2.2056435,26.5696713,1.04574575
24,1.2,2.38254756,26.5475695,1.09205539
24,1.25,2.56444382,26.525233,1.1384461
24,1.3,2.75115783,26.5027084,1.1849173
24,1.35,2.94252447,26.4800392,1.23146827
24,1.4,3.13838799,26.4572661,1.27809808
24,1.45,3.33860186,26.434427,1.32480572
24,1.5,3.54302867,26.4115568,1.37159002
24,1.55,3.7515399,26.388688,1.41844973
24,1.6,3.96401565,26.3658502,1.46538352
24,1.65,4.18034434,26.3430707,1.51238999
24,1.7,4.40042242,26.3203742,1.55946767
24,1.75,4.624154,26.2977834,1.60661506
24,1.8,4.85145055,26.2753186,1.65383062
24,1.85,5.0822305,26.2529982,1.7011128
24,1.9,5.31641893,26.2308388,1.74846002
24,1.95,5.55394722,26.2088551,1.7958707
24,2,5.79475269,26.1870602,1.84334327
24,2.05,6.0387783,26.1654656,1.89087613
24,2.1,6.28597232,26.1440815,1.93846774
24,2.15,6.53628803,26.1229168,1.98611655
24,2.2,6.78968344,26.101979,2.03382102
24,2.25,7.04612099,26.0812746,2.08157965
24,2.3,7.30556732,26.0608092,2.12939097
24,2.35,7.567993,26.0405873,2.1772535
24,2.4,7.83337232,26.0206126,2.22516584
24,2.45,8.10168304,26.000888,2.27312659
24,2.5,8.37290621,25.9814157,2.32113438
24,2.55,8.64702599,25.9621973,2.36918789
24,2.6,8.92402942,25.9432337,2.41728581
24,2.65,9.20390632,25.9245254,2.46542689
24,2.7,9.48664908,25.9060724,2.5136099
24,2.75,9.77225253,25.8878741,2.56183364
24,2.8,10.0607138,25.8699298,2.61009694
24,2.85,10.3520323,25.8522382,2.65839868
24,2.9,10.6462094,25.8347978,2.70673775
24,2.95,10.9432485,25.8176069,2.75511311
24,3,11.2431548,25.8006634,2.8035237
24,3.05,11.5459353,25.7839651,2.85196854
24,3.1,11.8515987,25.7675097,2.90044665
24,3.15,12.1601553,25.7512944,2.94895709
24,3.2,12.4716171,25.7353166,2.99749894
24,3.25,12.7859972,25.7195735,3.04607133
24,3.3,13.1033104,25.704062,3.0946734
24,3.35,13.4235728,25.6887792,3.14330431
24,3.4,13.7468018,25.6737219,3.19196328
24,3.45,14.073016,25.658887,3.24064951
24,3.5,14.4022353,25.6442712,3.28936227
24.5,1,1.73434147,27.1744923,0.908017298
24.5,1.05,1.89781054,27.1532279,0.954107991
24.5,1.1,2.0669535,27.1315649,1.00027915
24.5,1.15,2.24156593,27.1095587,1.04653088
24.5,1.2,2.42145208,27.0872617,1.09286306
24.5,1.25,2.60642529,27.0647238,1.13927534
24.5,1.3,2.79630817,27.0419919,1.18576718
24.5,1.35,2.99093275,27.0191098,1.23233787
24.5,1.4,3.19014049,26.9961187,1.27898654
24.5,1.45,3.39378217,26.9730567,1.32571218
24.5,1.5,3.60171776,26.9499594,1.37251367
24.5,1.55,3.81381624,26.9268593,1.41938979
24.5,1.6,4.02995526,26.9037866,1.46633924
24.5,1.65,4.25002096,26.8807689,1.51336064
24.5,1.7,4.47390756,26.8578313,1.56045256
24.5,1.75,4.70151706,26.8349968,1.60761354
24.5,1.8,4.93275892,26.812286,1.65484206
24.5,1.85,5.16754967,26.7897177,1.7021366
24.5,1.9,5.40581259,26.7673088,1.74949561
24.5,1.95,5.64747732,26.7450742,1.79691752
24.5,2,5.8924796,26.7230273,1.8444008
24.5,2.05,6.14076084,26.70118,1.8919439
24.5,2.1,6.3922679,26.6795427,1.93954526
24.5,2.15,6.64695271,26.6581244,1.98720337
24.5,2.2,6.90477201,26.6369329,2.03491672
24.5,2.25,7.16568706,26.615975,2.08268382
24.5,2.3,7.4296634,26.5952564,2.13050322
24.5,2.35,7.69667056,26.5747818,2.17837348
24.5,2.4,7.96668186,26.554555,2.22629319
24.5,2.45,8.23967417,26.5345792,2.27426098
24.5,2.5,8.5156277,26.5148566,2.3222755
24.5,2.55,8.79452583,26.4953891,2.37033543
24.5,2.6,9.0763549,26.4761776,2.4184395
24.5,2.65,9.36110403,26.4572227,2.46658645
24.5,2.7,9.64876502,26.4385245,2.51477507
24.5,2.75,9.93933213,26.4200826,2.56300418
24.5,2.8,10.232802,26.4018963,2.61127261
24.5,2.85,10.5291735,26.3839645,2.65957927
24.5,2.9,10.8284476,26.3662856,2.70792305
24.5,2.95,11.1306272,26.3488581,2.75630291
24.5,3,11.4357172,26.3316799,2.80471782
24.5,3.05,11.7437244,26.3147488,2.85316679
24.5,3.1,12.0546571,26.2980625,2.90164886
24.5,3.15,12.3685254,26.2816185,2.95016309
24.5,3.2,12.6853408,26.265414,2.99870859
24.5,3.25,13.0051165,26.2494462,3.04728447
24.5,3.3,13.327867,26.2337122,3.09588988
24.5,3.35,13.6536082,26.218209,3.14452401
24.5,3.4,13.9823574,26.2029335,3.19318606
24.5,3.45,14.3141331,26.1878826,3.24187525
24.5,3.5,14.6489551,26.1730529,3.29059085
25,1,1.76143773,27.7140867,0.90873978
25,1.05,1.92754539,27.6926617,0.95485652
25,1.1,2.09943003,27.670831,1.00105267
25,1.15,2.27688426,27.6486501,1.04732837
25,1.2,2.45970938,27.6261719,1.09368352
25,1.25,2.6477158,27.6034465,1.14011779
25,1.3,2.84072326,27.580521,1.18663067
25,1.35,3.03856099,27.5574399,1.23322148
25,1.4,3.24106768,27.5342444,1.27988937
25,1.45,3.44809146,27.5109732,1.32663338
25,1.5,3.65948971,27.4876621,1.37345241
25,1.55,3.87512891,27.4643441,1.42034528
25,1.6,4.09488432,27.4410496,1.46731071
25,1.65,4.31863974,27.4178066,1.51434736
25,1.7,4.54628722,27.3946406,1.56145384
25,1.75,4.77772663,27.3715748,1.6086287
25,1.8,5.01286542,27.3486304,1.65587046
25,1.85,5.25161821,27.3258263,1.70317763
25,1.9,5.49390646,27.3031796,1.75054868
25,1.95,5.7396581,27.2807057,1.79798209
25,2,5.98880723,27.2584183,1.84547634
25,2.05,6.24129375,27.2363293,1.89302989
25,2.1,6.49706304,27.2144496,1.94064123
25,2.15,6.75606568,27.1927883,1.98830886
25,2.2,7.01825713,27.1713535,2.0360313
25,2.25,7.28359744,27.1501522,2.08380708
25,2.3,7.55205103,27.1291903,2.13163476
25,2.35,7.82358637,27.1084726,2.17951293
25,2.4,8.0981758,27.0880032,2.22744019
25,2.45,8.37579526,27.0677854,2.27541519
25,2.5,8.65642411,27.0478216,2.3234366
25,2.55,8.94004492,27.0281136,2.37150312
25,2.6,9.22664328,27.0086627,2.41961349
25,2.65,9.51620764,26.9894696,2.46776646
25,2.7,9.80872914,26.9705344,2.51596084
25,2.75,10.1042015,26.9518569,2.56419545
25,2.8,10.4026207,26.9334363,2.61246916
25,2.85,10.7039852,26.9152718,2.66078086
25,2.9,11.0082955,26.8973618,2.70912948
25,2.95,11.315554,26.8797047,2.75751396
25,3,11.6257654,26.8622987,2.8059333
25,3.05,11.9389359,26.8451417,2.85438652
25,3.1,12.2550737,26.8282312,2.90287265
25,3.15,12.5741883,26.8115648,2.95139078
25,3.2,12.8962913,26.7951399,2.99994002
25,3.25,13.2213955,26.7789537,3.04851948
25,3.3,13.5495151,26.7630032,3.09712834
25,3.35,13.880666,26.7472855,3.14576577
25,3.4,14.2148652,26.7317974,3.19443098
25,3.45,14.5521311,26.716536,3.24312322
25,3.5,14.8924833,26.7014979,3.29184174
